╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧дj║╓╕Ї121~150╕╣,13.7,жэ,,,1060319,дgжa1л╪кл1иожь1,дQе|╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050112,107.71000000000001,2,2,1,ж│,ж│,5830000,60132,йY╣Dенн▒,29.05,1100000,,RPOOMLMLNHMFFEH38CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧дj║╓╕Ї121~150╕╣,16.65,жэ,,,1060318,дgжa1л╪кл1иожь1,дQдC╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050112,129.34,2,2,1,ж│,ж│,6880000,59508,йY╣Dенн▒,33.89,1200000,,RPPOMLMLNHMFFEH48CA
дj╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╢щ░╧╢щпш╕Ї391~420╕╣,41.88,жэ,,,1060312,дgжa1л╪кл1иожь2,дE╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050419,216.65,3,2,2,ж│,ж│,9150000,46119,йY╣Dенн▒,64.87,2150000,,RPXOMLPLNHMFFEH96CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧лn║╓╡є211~240╕╣,33.7,жэ,,,1060407,дgжa1л╪кл1иожь2,дT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050518,254.79000000000002,3,2,2,ж│,ж│,15000000,75298,йY╣Dенн▒,94.36,2920000,┼vзQдHж@2дHбCл╪кл┴`╗∙дwд║зt╕╦цC┤┌115╕Uд╕╛убC,RPVNMLQLNHMFFEH76CA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧д╢╣╪╕ЇдGмq252л╤15з╦31~60╕╣,88.58,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060424,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0681210,136.8,5,2,3,ж│,╡L,3100000,22661,,0.0,0,┐╦д═╢бпSоэ├ЎлYдзецйЎбCзt╝Wл╪е╝╡n░Oл╪клбCд@╝╙│]ж│плй·╞U,RPUOMLSJNHMFFFH86CA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧д╢╣╪╕ЇдGмq946л╤1~30╕╣,81.92,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060322,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0740504,111.7,5,2,2,ж│,╡L,8000000,71620,,0.0,0,,RPXPMLQKNHMFFFH17CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧йMен╕Ї31~60╕╣,9.94,░╙,,,1060425,дgжa2л╪кл1иожь1,дE╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051209,116.65,2,2,1,ж│,ж│,7240000,73782,йY╣Dенн▒,36.82,1350000,,RPTQMLTKNHMFFFH17CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧дд┬╫╕Ї▓°╖qмq29л╤2з╦1~30╕╣,79.61,жэ,,,1060301,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0680424,97.0,5,2,3,ж│,╡L,4800000,49485,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQOMLTJNHMFFGH66CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧кFе·╕Ї89л╤1~30╕╣,77.42,жэ,,,1060419,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0760502,127.75,4,2,2,ж│,╡L,7800000,61057,,0.0,0,,RPQOMLNJNHMFFGH68CA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧енкF╕Ї239л╤301~330╕╣,38.07,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060415,дgжa1л╪кл1иожь1,дT╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050220,180.45999999999998,3,1,2,ж│,ж│,6070000,33636,йY╣Dенн▒,0.0,0,,RPOOMLMKNHMFFGH48CA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧енкF╕Ї239л╤271~300╕╣,37.32,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060327,дgжa1л╪кл1иожь1,дT╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050220,175.88,3,2,2,ж│,ж│,5880000,33432,йY╣Dенн▒,0.0,0,,RPXOMLKKNHMFFGH56CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧лnен╕Ї91~120╕╣,18.2,жэ,,,1060416,дgжa1л╪кл1иожь0,дT╝h,дн╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1041225,69.67999999999999,1,1,1,ж│,ж│,3850000,55253,,0.0,0,,RPUNMLMKNHMFFGH98CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧дWо№╕Ї211~240╕╣,13.43,░╙,,,1060329,дgжa1л╪кл1иожь0,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030728,129.52,3,2,2,ж│,ж│,8000000,61767,,0.0,0,,RPRNMLQKNHMFFGH09CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧┤ще·╕Ї550л╤1~30╕╣,96.48,жэ,,,1060424,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690620,105.84,3,2,2,ж│,╡L,3000000,28345,,0.0,0,,RPXNMLOJNHMFFGH76CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧░ъ▒jд@╡є151~180╕╣,20.16,жэ,,,1060406,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030403,159.14999999999998,3,2,2,ж│,ж│,8900000,64886,йY╣Dенн▒,38.94,1100000,,RPQOMLSJNHMFFAH68DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧жNжw╡є101л╤12з╦1~30╕╣,30.08,жэ,,,1060401,дgжa1л╪кл1иожь0,д@╝h,дG╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0660820,36.88,3,2,1,ж│,╡L,3000000,81345,,0.0,0,,RPXNMLOJNHMFFAH88DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дхжие_╡є1~30╕╣,30.4,жэ,,,1060410,дgжa2л╪кл1иожь0,д@╝hбA├M╝╙,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700717,79.76,3,2,1,ж│,╡L,1279820,16046,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCи№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPVNMLSJNHMFFBH56DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дTе·╕Ї121~150╕╣,30.83,жэ,,,1060325,дgжa2л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0730719,101.49,4,2,1,ж│,╡L,4050000,39905,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQTMLSJNHMFFBH66DA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧║aжwд@╡є212л╤31~60╕╣,26.76,жэ,,,1060329,дgжa1л╪кл1иожь1,дK╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890529,178.16000000000003,3,2,2,ж│,ж│,6650000,37725,йY╣Dенн▒,28.39,1000000,,RPPNMLNKNHMFFBH18DA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧дj┤Єд@╕Ї121~150╕╣,52.8,жэ,,,1060420,дgжa1л╪кл1иожь1,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050202,181.31,3,1,2,ж│,ж│,10270000,62017,йY╣Dенн▒,35.06,1200000,,RPQNMLPJNHMFFHH88CA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧дj┤Єд@╕Ї121~150╕╣,51.56,жэ,,,1060328,дgжa1л╪кл1иожь1,д@╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050202,177.79000000000002,3,1,2,ж│,ж│,10200000,63056,йY╣Dенн▒,35.06,1200000,,RPRNMLPJNHMFFHH98CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧йп║╓дT╡є61~90╕╣,15.98,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060415,дgжa2л╪кл1иожь0,е|╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700407,77.35,2,2,1,ж│,╡L,1450000,18746,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLPJNHMFFHH86CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧дj│s╡є91~120╕╣,8.75,░╙,,,1060311,дgжa1л╪кл1иожь0,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050701,89.61,2,2,1,ж│,ж│,5883000,65651,,0.0,0,,RPROMLMJOHMFFGH78CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧░ъ╗┌╕Їд@мq61~90╕╣,30.25,жэ,,,1060412,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1041025,170.25,3,2,2,ж│,ж│,10900000,68005,йY╣Dенн▒,29.82,1350000,й╨жaецйЎ┴`╗∙зt╕╦цC╢Oе╬бC,RPROMLMLOHMFFAH58EA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧йMен╕Ї14л╤1~30╕╣,34.71,жэ,,,1060405,дgжa2л╪кл1иожь0,д@╝hбA├M╝╙,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0700702,102.21,3,1,1,ж│,╡L,5500000,53811,,0.0,0,,RPSOMLPJNHMFFGH56DA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧й╡ен╕ЇдGмq1~30╕╣,12.07,жэ,,,1060315,дgжa1л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1001215,161.16,3,2,2,ж│,ж│,8000000,49640,йY╣Dенн▒,0.0,0,,RPQNMLQJOHMFFGH56EA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧дW┤ЄдG╕Ї40л╤1~30╕╣,85.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1051225,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0711229,120.96,3,2,2,ж│,╡L,3000000,24802,,0.0,0,,RPSNMLPJNHMFFDH78DA
╖и▒Ў░╧,дgжa,е┴е═мq691~720жa╕╣,18.71,жэ,,,1060420,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,900000,48103,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLPJNHMFFDH56DA
╖и▒Ў░╧,дgжa,┬∙║aмq151~180жa╕╣,1860.28,жэ,,,1060324,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,46140000,24803,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCлц╢Rлц╜цбC,RPOOMLPJNHMFFDH48DA
дj╖╦░╧,дgжa,дT╝hмqк№йiйWдpмq91~120жa╕╣,902.0,ифеL,,,1060323,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1207848,1339,,0.0,0,,RPUOMLOJNHMFFCH88DA
дK╝w░╧,дgжa,дj╔▄мq2581~2610жa╕╣,16.99,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060419,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,379184,22318,,0.0,0,,RPUNMLLMNHMFFFH09DA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧░ъ┬╫╡є1~30╕╣,25.06,жэ,,,1060320,дgжa1л╪кл1иожь1,дн╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1001117,176.74,3,2,2,ж│,ж│,8500000,51439,йY╣Dенн▒,32.88,1100000,1.зt╝Wл╪й╬е╝╡n░Oл╪клбC2.й╥ж│┼vдHж@2дH,RPUNMLPKNHMFFFH66DA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧л╪╝w╕Ї511~540╕╣,31.61,жэ,,,1060404,дgжa1л╪кл1иожь1,дQ╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030526,169.81,3,2,2,ж│,ж│,8260000,49284,йY╣Dенн▒,26.56,1200000,,RPVPMLPKNHMFFFH96DA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧дjйM╕Ї91~120╕╣,14.57,жэ,,,1060408,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0981016,128.42000000000002,2,1,2,ж│,ж│,7250000,62588,йY╣Dенн▒,28.56,1000000,,RPVNMLTJNHMFFFH07DA
дK╝w░╧,иожь,оч╢щелдK╝w░╧й╛лiд╗╡є1~30╕╣,0.09,░╙,,,1060426,дgжa0л╪кл0иожь1,д@╝h,дQдE╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0980506,27.62,0,0,0,ж│,ж│,950000,,йY╣Dенн▒,27.61,950000,,RPPOMLPJNHMFFFH78DA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧е┴кvд@╡є61~90╕╣,15.44,жэ,,,1060425,дgжa1л╪кл1иожь0,дT╝h,дн╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0960319,53.14,1,1,1,ж│,ж│,2015000,37919,,0.0,0,,RPSNMLLMNHMFFCH68EA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└ЇддкF╕Ї241~270╕╣,4.48,жэ,,,1060416,дgжa1л╪кл1иожь0,дQдT╝h,дQе|╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0880702,47.3,1,1,1,ж│,ж│,2350000,49683,,0.0,0,,RPPNMLSLMHMFFBH88CD
дK╝w░╧,дgжa,дjй·мq1351~1380жa╕╣,10.31,,пSйw╣A╖~░╧,╣Aкке╬жa,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,279813,27140,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPVQMLTJNHMFFFH47EA
└tдs░╧,дgжa,┐│╡╪мq721~750жa╕╣,656.0,жэ,,,1060413,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,100000000,152439,,0.0,0,,RPPNMLKKNHMFFHH48DA
оч╢щ░╧,дgжa,дденмq1201~1230жa╕╣,23.09,жэ,,,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2300000,99610,,0.0,0,,RPQNMLPJNHMFFAH38EA
оч╢щ░╧,дgжa,дденмq1201~1230жa╕╣,23.09,жэ,,,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2300000,99610,,0.0,0,,RPRNMLPJNHMFFAH48EA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧з╗╝y╡є31л╤1~30╕╣,26.16,жэ,,,1060223,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙,дн╝h,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0740711,78.8,3,3,1,ж│,╡L,8200000,104061,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪кл-├M╝╙е~▓╛бBенеxе[╗\бC,RPQNMLNKNHMFFHH88DA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║╓▓╗╕Ї390л╤1~30╕╣,935.38,,пSйw╣A╖~░╧,дB║╪л╪┐vе╬жa,1060225,дgжa4л╪кл2иожь0,д@╝h,д@╝h,дu╝t,дu╖~е╬,игифеL╡n░Oи╞╢╡,0890504,691.99,0,0,0,╡L,╡L,44221100,,,0.0,0,,RPTOMLPLNHMFFBH09EA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧й╡ен╕ЇдGмq1~30╕╣,8.05,жэ,,,1060328,дgжa1л╪кл1иожь0,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1001215,89.06,2,2,1,ж│,ж│,5980000,67146,,0.0,0,,RPOOMLMLNHMFFGH58CA
ен┬э░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелен┬э░╧╖s┤Iд@╡є181~210╕╣,13.7,жэ,,,1060409,дgжa1л╪кл1иожь1,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1010920,159.2,3,2,2,ж│,ж│,8000000,50251,йY╣Dенн▒,16.32,0,,RPWNMLNJOHMFFGH66CA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧е┐╕q╕Ї81л╤2з╦1~30╕╣,103.98,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060405,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0700213,81.24,3,2,2,ж│,╡L,6220000,76563,,0.0,0,,RPSNMLSKNHMFFGH76CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧╖м╛Ё╕Ї61~90╕╣,77.61,жэ,,,1060331,дgжa1л╪кл1иожь0,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0920918,236.29,5,3,4,ж│,╡L,12550000,53113,,0.0,0,,RPUNMLOJNHMFFHH56CA
└tдs░╧,й╨жa(дgжa+л╪кл),оч╢щел└tдs░╧йпм№дE╡є61~90╕╣,44.1,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060409,дgжa2л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860204,97.88,3,2,2,ж│,╡L,2810000,28709,,0.0,0,,RPVNMLOJNHMFFHH66CA
└tдs░╧,дgжa,и▀дlз|мq541~570жa╕╣,741.44,,дsйYжaлOи|░╧,дB║╪л╪┐vе╬жa,1060317,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,48680000,65656,,0.0,0,,RPPNMLQJNHMFFHH88CA
└tдs░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└tдs░╧дхйўдG╡є21л╤1~30╕╣,37.14,жэ,,,1060326,дgжa1л╪кл1иожь1,е|╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820601,119.45,3,2,1,ж│,ж│,9150000,76601,йY╣Dенн▒,0.0,0,,RPSNMLLKNHMFFHH78CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧д║ж┐╡є31~60╕╣,17.41,жэ,,,1060321,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1011005,127.24000000000001,2,1,1,ж│,ж│,6750000,66396,йY╣Dенн▒,43.65,1200000,,RPQOMLLKNHMFFBH18DA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧е├жw╕Ї241~270╕╣,3.89,жэ,,,1060531,дgжa1л╪кл1иожь0,дK╝h,дQдT╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840710,47.36,1,1,1,ж│,ж│,1680000,35473,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSNMLLMNHMFFAH38DA
дд├c░╧,дgжa,дде_мq241~270жa╕╣,1.82,ифеL,,,1060424,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,85000,46703,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPSNMLPJNHMFFBH58DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj┐│жш╕ЇдGмq69л╤91~120╕╣,11.88,жэ,,,1060407,дgжa2л╪кл1иожь1,дG╝h,дQдн╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,1000309,97.44,1,1,1,ж│,ж│,6450000,66195,йY╣Dенн▒,32.44,0,,RPQOMLLKNHMFFAH08DA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╕g░ъ╕Ї393л╤1~30╕╣,8.76,жэ,,,1060409,дgжa1л╪кл1иожь1,дQдG╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831017,124.16,2,2,1,ж│,ж│,6400000,51546,йY╣Dенн▒,0.0,1500000,,RPROMLLKNHMFFAH18DA
ен┬э░╧,й╨жa(дgжa+л╪кл),оч╢щелен┬э░╧╖sе·╕ЇдTмq135л╤3з╦1~30╕╣,111.7,╣A,,,1060411,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0880203,205.6,4,2,2,ж│,ж│,7880000,38327,,0.0,0,,RPRNMLPJNHMFFGH88CA
ен┬э░╧,дgжa,┤I╢Qмq1021~1050жa╕╣,1157.5,╣A,,,1060417,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14800000,12786,,0.0,0,,RPQOMLPJNHMFFGH88CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧┬╫жN╕Ї1~30╕╣,35.9,жэ,,,1060405,дgжa1л╪кл1иожь0,дC╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1031101,170.38,3,2,2,ж│,ж│,8280000,48597,йY╣Dенн▒,0.0,0,,RPXNMLMLNHMFFFH66CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧░ъ┬╫д╗╡є31~60╕╣,25.89,жэ,,,1060413,дgжa1л╪кл1иожь1,дQ╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040720,160.51999999999998,3,2,2,ж│,ж│,8860000,55762,йY╣Dенн▒,25.84,1350000,,RPVNMLQLNHMFFFH86CA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧д╤▓╗╡є24л╤1~30╕╣,33.65,жэ,,,1060331,дgжa4л╪кл1иожь0,дG╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700117,94.25,3,2,1,ж│,╡L,2850000,30239,,0.0,0,,RPPOMLPKNHMFFFH78CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧л╪╝w╕Ї271~300╕╣,40.52,жэ,,,1050903,дgжa1л╪кл1иожь2,д@╝hбAигифеL╡n░Oи╞╢╡,дQдн╝h,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040420,228.67000000000002,0,0,0,╡L,ж│,34590000,181462,йY╣Dенн▒,52.38,2600000,,RPWOMLPKNHMFFFH86CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧╝s┬╫╕Ї151~180╕╣,32.77,жэ,,,1060312,дgжa1л╪кл1иожь2,дQдG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040609,242.86,4,2,2,ж│,ж│,14530000,62593,йY╣Dенн▒,53.86,2700000,,RPWOMLTJNHMFFFH17CA
