¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
Ãú®p°Ï,¤g¦a,¤B¥x¤@¬q841~870¦a¸¹,101.62,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2500000,24601,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVOMLOJNHMFFGL07CA
Ãú®p°Ï,¤g¦a,¤B¥x¤@¬q931~960¦a¸¹,96.84,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7250000,74866,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWOMLOJNHMFFGL17CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Ãú®p°Ï¥_©¤¸ô61~90¸¹,120.88,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060301,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840110,169.36,5,2,3,¦³,µL,4500000,26571,,0.0,0,,RPUNMLOKNHMFFGL96CA
¤j¨½°Ï,¤g¦a,¤j½Ã¬q91~120¦a¸¹,115.44,¨ä¥L,,,1060301,¤g¦a9«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5050000,43746,,0.0,0,¤£°Ê²£¤§¦@¦³¤H¼Æ¬°¢±¤H  ¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPRNMLOKNHMFFGL66CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï·s¿³¸ô350«Ñ1~30¸¹,21.92,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050722,111.61000000000001,2,2,1,¦³,¦³,7100000,66187,©Y¹D¾÷±ñ,17.18,850000,,RPWNMLLKNHMFFGL86CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤¤¿³¸ô¤@¬q382«Ñ31~60¸¹,12.39,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820916,99.68,3,2,1,¦³,¦³,3330000,33407,,0.0,0,,RPXNMLLKNHMFFGL96CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°ÏªF©ú¸ô121~150¸¹,15.72,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030514,154.2,3,2,2,¦³,¦³,9200000,59663,©Y¹D¥­­±,0.0,0,,RPRNMLQJNHMFFGL76CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯Q¤é°Ï¤­¥ú¸ô930«Ñ17§Ë31~60¸¹,88.36,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0650122,97.28,4,1,2,¦³,µL,4500000,46258,,0.0,0,¿Ë±­¶¡¶R½æ¡C,RPTNMLQJNHMFFGL96CA
Ãú®p°Ï,¤g¦a,¤B¥x¤G¬q781~810¦a¸¹,383.76,,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2302560,6000,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQOMLSJNHMFFGL96CA
¤j¨½°Ï,¤g¦a,¸U¦w¬q571~600¦a¸¹,69.88,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060401,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,947974,13566,,0.0,0,¬F©²¾÷Ãö¨óÄ³»ùÁÊ,RPPNMLTJNHMFFGL86CA
¤j¨½°Ï,¤g¦a,¦N¶©¬q121~150¦a¸¹,46.52,¦í,,,1060401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4986944,107200,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPORMLNLNHMFFGL76CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¥Ã¼Öµó91~120¸¹,120.19,¦í,,,1051001,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040826,267.0,4,3,5,¦³,µL,23700000,88764,,0.0,0,,RPQNMLLKNHMFFHL56EA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾©ú«n¸ô241~270¸¹,13.27,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤G¤Q¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,164.17,0,0,0,µL,¦³,5959200,36299,©Y¹D¥­­±,0.0,0,¦@¦³¤H¿Ë¤Í¶¡¶R½æ,RPRNMLTKNHMFFAB38EA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¯q¥Á¸ô¤@¬q31~60¸¹,23.95,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041119,157.56,2,2,2,¦³,¦³,8360000,59093,©Y¹D¥­­±,33.01,1000000,,RPTOMLQLNHMFFGL27CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¼wªÚ«n¤Tµó69«Ñ1~30¸¹,72.77,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì2,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880813,212.51,5,2,3,¦³,¦³,10500000,49409,©Y¹D¥­­±,30.22,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPROMLLMNHMFFGL66CA
Ãú®p°Ï,¤g¦a,Â×¥¿¬q661~690¦a¸¹,52.03,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,358260,6886,,0.0,0,,RPPPMLQKNHMFFGL86CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï¤¤¤s¸ô¤@¬q511~540¸¹,14.54,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040925,144.42,3,2,2,¦³,¦³,8450000,58510,©Y¹D¥­­±,15.09,0,,RPUPMLSKNHMFFGL57CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï¤Tºa¸ô¤@¬q391~420¸¹,30.14,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021118,155.06,3,2,2,¦³,¦³,7460000,48110,©Y¹D¥­­±,31.54,0,,RPOOMLSJNHMFFGL76CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤j©ú¸ô421~450¸¹,14.41,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0981015,125.96000000000001,3,2,2,¦³,¦³,7300000,57384,©Y¹D¾÷±ñ,7.46,500000,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTNMLSJNHMFFGL17CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¼wªÚ¸ô¤G¬q31~60¸¹,80.04,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0701228,164.8,5,1,4,¦³,µL,15000000,91019,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLQJNHMFFGL86CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤j¨½¸ô37«Ñ1~30¸¹,28.31,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0671201,88.08000000000001,3,3,1,¦³,µL,3580000,40645,,0.0,0,,RPQQMLTJNHMFFGL27CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤j¨½µó7«Ñ16§Ë1~30¸¹,54.0,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0681201,97.19,3,2,1,¦³,µL,3300000,33954,,0.0,0,,RPOQMLTJNHMFFGL07CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¤¯·R¸ô77«Ñ1~30¸¹,22.42,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840127,141.59,3,2,2,¦³,¦³,5000000,35313,©Y¹D¥­­±,0.0,0,,RPVNMLMKNHMFFGL86CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Ãú®p°ÏÀA¦{¸ô35«Ñ1~30¸¹,64.0,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0661017,95.46,4,2,2,¦³,µL,5000000,52378,,0.0,0,,RPWNMLQKNHMFFGL37CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¥ß·sµó1«Ñ1~30¸¹,110.31,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a2«Øª«2¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0800430,184.76,3,2,2,¦³,¦³,8300000,44923,,0.0,0,,RPOOMLQKNHMFFGL66CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï«Ø¿³¸ô112«Ñ1~30¸¹,24.77,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020808,157.32,3,2,2,¦³,¦³,7940000,50470,©Y¹D¾÷±ñ,22.5,0,,RPPNMLRLNHMFFFL76CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°ÏÂ×¿³¸ô¤G¬qÀs¿³«Ñ1~30¸¹,69.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1060301,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700520,88.09,4,2,2,¦³,µL,3960000,44954,,0.0,0,,RPPNMLTLNHMFFFL96CA
¼æ¤l°Ï,¤g¦a,¹´©¾¬q451~480¦a¸¹,175.1,¹A,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3800000,21702,,0.0,0,,RPOOMLMLNHMFFFL88CA
¼æ¤l°Ï,¤g¦a,´_¿³¬q151~180¦a¸¹,37.81,¨ä¥L,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,158000,4179,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPPOMLSKNHMFFFL86CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï«Ø¿³¸ô112«Ñ12§Ë1~30¸¹,23.88,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050825,157.81,3,2,2,¦³,¦³,8000000,53309,©Y¹D¥­­±,26.5,1000000,,RPWNMLPKNHMFFFL17CA
ªF¶Õ°Ï,¤g¦a,¥Á¸Û¬q451~480¦a¸¹,43.45,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,152088,3500,,0.0,0,¦aÄy²M²z¼Ð°â,RPSNMLNLNHMFFEL56CA
ªF¶Õ°Ï,¤g¦a,¥Á¸Û¬q421~450¦a¸¹,307.25,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060301,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,984000,3203,,0.0,0,¦aÄy²M²z¼Ð°â,RPTNMLNLNHMFFEL66CA
ªF¶Õ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF¶Õ°ÏªFÄõ¸ô¥Û±Æ«Ñ1~30¸¹,151.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700505,158.28,3,2,2,¦³,µL,3100000,19586,,0.0,0,,RPQNMLQKNHMFFEL56CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¶®Â×µó1~30¸¹,89.35,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0991110,206.32,4,1,5,¦³,µL,7000000,33928,,0.0,0,¿Ë¤ÍÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLKKNHMFFFL68CA
ªF¶Õ°Ï,¤g¦a,¤j­T®H¬q2971~3000¦a¸¹,4120.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060301,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3480000,845,,0.0,0,,RPSNMLSJNHMFFEL86CA
·sªÀ°Ï,¤g¦a,¤C¤À¬q¤ô¤«¤l¤p¬q121~150¦a¸¹,145.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060401,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4730000,32621,,0.0,0,,RPVNMLTJNHMFFEL27CA
¤Ó¥­°Ï,¤g¦a,¥Ã»õ¬q31~60¦a¸¹,481.07,¦í,,,1060101,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,33170000,68950,,0.0,0,,RPTOMLSKNHMFFHL47CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©yªY¤Qµó31~60¸¹,97.0,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0690130,106.68,3,3,2,¦³,µL,7500000,70304,,0.0,0,,RPQNMLKLNHMFFHL98CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y¤åµó1~30¸¹,22.62,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A¦a¤U¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820816,152.24,3,2,1,¦³,µL,4000000,26274,,0.0,0,¤G¿Ëµ¥¥æ©ö,RPRNMLKLNHMFFHL09CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤¤¤s¸ô¤@¬q322«Ñ76§Ë1~30¸¹,192.89,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0680910,106.9,4,2,3,¦³,µL,9200000,86062,,0.0,0,,RPSNMLKLNHMFFHL56CA
¤Ó¥­°Ï,¤g¦a,¹Ø¥­¬q781~810¦a¸¹,4.0,°Ó,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,114600,28650,,0.0,0,¦V¬F©²¾÷Ãö(°ê¦³°]²£¸p)©ÓÁÊ¤§®×¥ó¡C,RPXNMLSJNHMFFHL67CA
¤Ó¥­°Ï,¤g¦a,¹Ø¥­¬q781~810¦a¸¹,0.8,°Ó,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23000,0,,0.0,0,¦V¬F©²¾÷Ãö(°ê¦³°]²£¸p)©ÓÁÊ¤§®×¥ó¡C,SPXNMLSJNHMFFHL77CA
¤Ó¥­°Ï,¤g¦a,¹Ø¥­¬q781~810¦a¸¹,1.79,¦í,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,51200,28603,,0.0,0,¦V¬F©²¾÷Ãö(°ê¦³°]²£¸p)©ÓÁÊ¤§®×¥ó¡C,TPXNMLSJNHMFFHL87CA
¤Ó¥­°Ï,¤g¦a,¹Ø¥­¬q781~810¦a¸¹,112.79,¦í,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3861800,34239,,0.0,0,¦V¬F©²¾÷Ãö(°ê¦³°]²£¸p)©ÓÁÊ¤§®×¥ó¡C,UPXNMLSJNHMFFHL97CA
¤Ó¥­°Ï,¤g¦a,¹Ø¥­¬q781~810¦a¸¹,22.56,¦í,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,772500,34242,,0.0,0,¦V¬F©²¾÷Ãö(°ê¦³°]²£¸p)©ÓÁÊ¤§®×¥ó¡C,VPXNMLSJNHMFFHL08CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°ÏªF§ø¸ô139«Ñ1~30¸¹,89.32,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0891130,162.99,4,2,3,¦³,µL,10500000,64421,,0.0,0,,RPPNMLSJNHMFFHL86CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï·s¿³¤Gµó121~150¸¹,21.96,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030106,195.07999999999998,3,2,2,¦³,¦³,8600000,44084,©Y¹D¥­­±,67.28,0,,RPXOMLTJNHMFFHL87CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤å¤Æµó61~90¸¹,104.68,¦í,,,1050801,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051111,319.28,6,3,7,¦³,µL,23880000,74793,,0.0,0,,RPQNMLLJOHMFFGL88CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤å¤Æµó61~90¸¹,104.68,¦í,,,1050801,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051111,319.28,6,3,7,¦³,µL,23880000,74793,,0.0,0,,RPRNMLLJOHMFFGL98CA
ªF¶Õ°Ï,¤g¦a,·s¦X§@¬q151~180¦a¸¹,3878.33,¹A,,,1060301,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12800000,3300,,0.0,0,,RPQNMLMKNHMFFEL88DA
¤j¶®°Ï,¤g¦a,¥|¼w¬q361~390¦a¸¹,28.15,¦í,,,1060401,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1030138,36595,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C(¥]§t)¤½¦@³]¬I«O¯d¦a¤Î¬J¦¨«Ñ¹D¤§¥æ©ö¡C,RPRNMLLJOHMFFFL98DA
¨F³À°Ï,¤g¦a,¥_¶Õ§|¬q¤»¸ô­í¤p¬q1051~1080¦a¸¹,1007.7,¨ä¥L,,,1060401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3931000,3901,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLKKNHMFFCL58DA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤u·~°Ï¤@¸ô58«Ñ11§Ë1~30¸¹,4.88,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800911,30.36,0,0,0,µL,¦³,1480000,48748,,0.0,0,,RPSNMLOKNHMFFCB08DA
Â×­ì°Ï,¤g¦a,³Õ·R¬q301~330¦a¸¹,97.0,¦í,,,1021001,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5868500,60500,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLKKNHMFFAL48DA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥Éªù¸ô241~270¸¹,29.08,¦í,,,1051001,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850615,138.23000000000002,3,2,2,¦³,¦³,4000000,28937,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPURMLMKNHMFFCB48DA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï±R¼w¸ô¤@¬q61~90¸¹,88.0,¦í,,,1060301,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0680620,288.96,7,1,5,¦³,µL,17300000,59870,,0.0,0,¤@¼Ó¬O©±­±,RPUPMLPJNHMFFBB38DA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¥_¤Ù¸ô1~30¸¹,21.19,°Ó,,,1060401,¤g¦a3«Øª«1¨®¦ì0,¤C¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),°Ó·~¥Î,¿û°©²V¾®¤g³y,0691021,104.56,3,2,2,¦³,¦³,4380000,41890,,0.0,0,,RPQQMLPJNHMFFBB08DA
